model,query_idx,query_repo,relevant_candidates,Precision@10,Recall@10,MAP@10,NDCG@10
Hybrid PCA + K-means ranking,488,KevinMusgrave/pytorch-metric-learning,795,1.0,0.012578616352201259,1.0,1.0
Hybrid PCA + K-means ranking,489,Hironsan/BossSensor,583,0.6,0.010291595197255575,0.46416666666666656,0.6651928536555899
Hybrid PCA + K-means ranking,493,dmlc/gluon-cv,734,1.0,0.013623978201634877,1.0,1.0
Hybrid PCA + K-means ranking,497,obss/sahi,1011,1.0,0.009891196834817012,1.0,1.0
Hybrid PCA + K-means ranking,499,sreeharierk/datascience,422,1.0,0.023696682464454975,1.0,1.0
Hybrid PCA + K-means ranking,503,roboflow/sports,345,0.9,0.02608695652173913,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,512,astorfi/TensorFlow-World,794,1.0,0.012594458438287154,1.0,1.0
Hybrid PCA + K-means ranking,513,TingsongYu/PyTorch-Tutorial-2nd,204,0.3,0.014705882352941176,0.16190476190476188,0.35970991185182927
Hybrid PCA + K-means ranking,520,royshil/obs-backgroundremoval,28,0.2,0.07142857142857142,0.03428571428571429,0.13698471029831175
Hybrid PCA + K-means ranking,524,open-compass/VLMEvalKit,416,0.9,0.021634615384615384,0.89,0.933745776545611
Hybrid PCA + K-means ranking,526,kenshohara/3D-ResNets-PyTorch,631,0.9,0.014263074484944533,0.89,0.933745776545611
Hybrid PCA + K-means ranking,544,podgorskiy/ALAE,937,1.0,0.010672358591248666,1.0,1.0
Hybrid PCA + K-means ranking,557,ARM-software/ComputeLibrary,227,0.7,0.030837004405286344,0.44630952380952377,0.6563033086078546
Hybrid PCA + K-means ranking,574,Tencent/PocketFlow,1040,0.8,0.007692307692307693,0.6082142857142857,0.7136540102475308
Hybrid PCA + K-means ranking,575,ndrplz/self-driving-car,404,0.9,0.022277227722772276,0.7904365079365079,0.8899541168509599
Hybrid PCA + K-means ranking,582,sightmachine/SimpleCV,80,0.5,0.0625,0.3393650793650793,0.5548989126424904
Hybrid PCA + K-means ranking,591,unslothai/unsloth,268,0.8,0.029850746268656716,0.6308730158730158,0.7951657524814092
Hybrid PCA + K-means ranking,592,sgl-project/sglang,109,0.5,0.045871559633027525,0.3416666666666667,0.5579780239523999
Hybrid PCA + K-means ranking,627,kwai/DouZero,224,1.0,0.044642857142857144,1.0,1.0
Hybrid PCA + K-means ranking,630,janhuenermann/neurojs,529,0.9,0.017013232514177693,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,647,PaddlePaddle/PARL,224,1.0,0.044642857142857144,1.0,1.0
Hybrid PCA + K-means ranking,649,pytorch/rl,383,0.8,0.020887728459530026,0.6818253968253967,0.8205228949141826
Hybrid PCA + K-means ranking,651,aiming-lab/MetaClaw,104,0.8,0.07692307692307693,0.6708730158730158,0.8200685179888283
Hybrid PCA + K-means ranking,658,seungeunrho/minimalRL,740,1.0,0.013513513513513514,1.0,1.0
Hybrid PCA + K-means ranking,676,opendilab/PPOxFamily,64,0.5,0.078125,0.4514285714285714,0.627507133061656
Hybrid PCA + K-means ranking,694,eloialonso/diamond,597,0.7,0.011725293132328308,0.4979761904761905,0.6975961695061491
Hybrid PCA + K-means ranking,702,langfengQ/verl-agent,445,0.7,0.015730337078651686,0.5497619047619048,0.7353797772725617
Hybrid PCA + K-means ranking,711,YunYang1994/TensorFlow2.0-Examples,705,0.7,0.009929078014184398,0.5416666666666667,0.7183424120903081
Hybrid PCA + K-means ranking,716,PKU-Alignment/safe-rlhf,317,1.0,0.031545741324921134,1.0,1.0
Hybrid PCA + K-means ranking,722,nivu/ai_all_resources,829,1.0,0.012062726176115802,1.0,1.0
Hybrid PCA + K-means ranking,728,mossr/BeautifulAlgorithms.jl,160,0.4,0.025,0.17194444444444443,0.3596910069063418
Hybrid PCA + K-means ranking,732,Ceruleanacg/Personae,224,0.5,0.022321428571428572,0.35,0.5704044892860389
Hybrid PCA + K-means ranking,736,tinkoff-ai/CORL,224,1.0,0.044642857142857144,1.0,1.0
Hybrid PCA + K-means ranking,740,opendilab/awesome-model-based-RL,37,0.5,0.13513513513513514,0.36269841269841263,0.5769706247040591
Hybrid PCA + K-means ranking,748,charlesXu86/Chatbot_CN,246,0.3,0.012195121951219513,0.0819047619047619,0.22476126319537007
Hybrid PCA + K-means ranking,754,sudharsan13296/Hands-On-Meta-Learning-With-Python,78,1.0,0.1282051282051282,1.0,1.0
Hybrid PCA + K-means ranking,755,vmayoral/basic_reinforcement_learning,334,0.9,0.02694610778443114,0.7571031746031747,0.8611375561264454
Hybrid PCA + K-means ranking,758,araffin/rl-baselines-zoo,347,1.0,0.02881844380403458,1.0,1.0
Hybrid PCA + K-means ranking,764,clips/pattern,305,0.7,0.022950819672131147,0.4163095238095238,0.5914640815742043
Hybrid PCA + K-means ranking,776,PAIR-code/lit,831,0.8,0.009626955475330927,0.5308730158730158,0.6698623505528798
Hybrid PCA + K-means ranking,788,teddylee777/machine-learning,972,1.0,0.0102880658436214,1.0,1.0
Hybrid PCA + K-means ranking,800,chiphuyen/lazynlp,298,1.0,0.03355704697986577,1.0,1.0
Hybrid PCA + K-means ranking,805,google-research/uda,196,0.8,0.04081632653061224,0.5877777777777778,0.7065443116025598
Hybrid PCA + K-means ranking,811,delip/PyTorchNLPBook,581,1.0,0.01721170395869191,1.0,1.0
Hybrid PCA + K-means ranking,818,google/sling,288,0.9,0.03125,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,821,Tiiiger/bert_score,831,1.0,0.012033694344163659,1.0,1.0
Hybrid PCA + K-means ranking,822,jsksxs360/How-to-use-Transformers,303,0.9,0.0297029702970297,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,826,SqueezeAILab/LLMCompiler,356,0.8,0.02247191011235955,0.6171031746031745,0.7162874455029682
Hybrid PCA + K-means ranking,836,Andrew-Jang/RAGHub,686,1.0,0.014577259475218658,1.0,1.0
Hybrid PCA + K-means ranking,838,dipanjanS/text-analytics-with-python,83,0.6,0.07228915662650602,0.38936507936507936,0.6117748521784964
Hybrid PCA + K-means ranking,844,neomatrix369/awesome-ai-ml-dl,790,1.0,0.012658227848101266,1.0,1.0
Hybrid PCA + K-means ranking,846,ymcui/Chinese-XLNet,252,0.6,0.023809523809523808,0.4647619047619048,0.6621137423456802
Hybrid PCA + K-means ranking,854,boudinfl/pke,594,1.0,0.016835016835016835,1.0,1.0
Hybrid PCA + K-means ranking,855,microsoft/Semi-supervised-learning,892,1.0,0.011210762331838564,1.0,1.0
Hybrid PCA + K-means ranking,858,superlinked/sie,559,0.9,0.016100178890876567,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,861,Farama-Foundation/chatarena,350,0.9,0.025714285714285714,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,862,frutik/awesome-search,220,0.1,0.004545454545454545,0.025,0.09478836436955078
Hybrid PCA + K-means ranking,867,code-kern-ai/refinery,832,0.8,0.009615384615384616,0.5877777777777778,0.7065443116025598
Hybrid PCA + K-means ranking,875,deepinsight/insightface,619,0.9,0.014539579967689823,0.7071031746031746,0.7799082337019199
Hybrid PCA + K-means ranking,877,Sanster/IOPaint,808,0.5,0.006188118811881188,0.4514285714285714,0.627507133061656
Hybrid PCA + K-means ranking,888,xmu-xiaoma666/External-Attention-pytorch,619,0.8,0.012924071082390954,0.6258730158730159,0.7827392871477702
Hybrid PCA + K-means ranking,895,arogozhnikov/einops,471,0.7,0.014861995753715499,0.5175396825396825,0.702728403557943
Hybrid PCA + K-means ranking,897,voicepaw/so-vits-svc-fork,355,0.7,0.01971830985915493,0.5747619047619048,0.750637296052051
Hybrid PCA + K-means ranking,903,MVIG-SJTU/AlphaPose,619,0.5,0.008077544426494346,0.2344444444444444,0.4322788421471916
Hybrid PCA + K-means ranking,910,LMCache/LMCache,42,0.3,0.07142857142857142,0.19666666666666666,0.39375843764607193
Hybrid PCA + K-means ranking,913,FunAudioLLM/SenseVoice,497,0.9,0.018108651911468814,0.866388888888889,0.9266360779006401
Hybrid PCA + K-means ranking,915,lanpa/tensorboardX,1171,1.0,0.008539709649871904,1.0,1.0
Hybrid PCA + K-means ranking,916,jwyang/faster-rcnn.pytorch,619,0.8,0.012924071082390954,0.6308730158730158,0.7951657524814092
Hybrid PCA + K-means ranking,919,XavierXiao/Dreambooth-Stable-Diffusion,45,0.5,0.1111111111111111,0.29555555555555557,0.5193185983095427
Hybrid PCA + K-means ranking,925,vladmandic/sdnext,217,0.3,0.013824884792626729,0.22666666666666666,0.41528076708874123
Hybrid PCA + K-means ranking,928,flwrlabs/flower,1089,1.0,0.009182736455463728,1.0,1.0
Hybrid PCA + K-means ranking,934,kuangliu/pytorch-cifar,619,1.0,0.01615508885298869,1.0,1.0
Hybrid PCA + K-means ranking,935,FoundationVision/ByteTrack,619,0.5,0.008077544426494346,0.19384920634920635,0.3827160388385181
Hybrid PCA + K-means ranking,937,yl4579/StyleTTS2,415,0.9,0.021686746987951807,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,940,skorch-dev/skorch,227,0.8,0.03524229074889868,0.7532142857142856,0.8553475075669357
Hybrid PCA + K-means ranking,941,aymericdamien/TopDeepLearning,763,0.9,0.011795543905635648,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,947,microsoft/MMdnn,146,0.8,0.0547945205479452,0.7254365079365078,0.8415908474314976
Hybrid PCA + K-means ranking,951,facebookresearch/mmf,351,0.9,0.02564102564102564,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,963,zylo117/Yet-Another-EfficientDet-Pytorch,783,1.0,0.01277139208173691,1.0,1.0
Hybrid PCA + K-means ranking,971,matterport/Mask_RCNN,114,0.4,0.03508771929824561,0.2019047619047619,0.42333070005078094
Hybrid PCA + K-means ranking,974,vipstone/faceai,294,0.7,0.023809523809523808,0.5497619047619048,0.7353797772725617
Hybrid PCA + K-means ranking,986,tensorflow/serving,716,1.0,0.013966480446927373,1.0,1.0
Hybrid PCA + K-means ranking,1001,tensorspace-team/tensorspace,545,1.0,0.01834862385321101,1.0,1.0
Hybrid PCA + K-means ranking,1009,deepjavalibrary/djl,873,0.9,0.010309278350515464,0.7571031746031747,0.8611375561264454
Hybrid PCA + K-means ranking,1017,OAID/Tengine,420,0.7,0.016666666666666666,0.616111111111111,0.7682269253321375
Hybrid PCA + K-means ranking,1030,hwalsuklee/tensorflow-generative-model-collections,14,0.6,0.42857142857142855,0.473095238095238,0.6691255538181726
Hybrid PCA + K-means ranking,1036,xitu/tensorflow-docs,877,1.0,0.011402508551881414,1.0,1.0
Hybrid PCA + K-means ranking,1062,cysmith/neural-style-tf,1044,0.9,0.008620689655172414,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,1067,raghakot/keras-vis,565,1.0,0.017699115044247787,1.0,1.0
Hybrid PCA + K-means ranking,1074,KichangKim/DeepDanbooru,877,1.0,0.011402508551881414,1.0,1.0
Hybrid PCA + K-means ranking,1086,EleutherAI/gpt-neox,255,0.9,0.03529411764705882,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,1093,amazon-science/chronos-forecasting,383,0.8,0.020887728459530026,0.745436507936508,0.8512360941594274
Hybrid PCA + K-means ranking,1096,datawhalechina/tiny-universe,73,0.5,0.0684931506849315,0.41666666666666663,0.6110191504983019
Hybrid PCA + K-means ranking,1098,cvg/LightGlue,1042,1.0,0.009596928982725527,1.0,1.0
Hybrid PCA + K-means ranking,1103,0hq/WebGPT,277,0.7,0.02527075812274368,0.418095238095238,0.5716145678915879
Hybrid PCA + K-means ranking,1106,BeastByteAI/scikit-llm,629,0.9,0.014308426073131956,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,1113,qingsongedu/time-series-transformers-review,554,0.9,0.016245487364620937,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,1127,ai-forever/ru-gpts,107,0.5,0.04672897196261682,0.3361111111111111,0.5548010254700116
Hybrid PCA + K-means ranking,1134,peremartra/Large-Language-Model-Notebooks-Course,61,0.4,0.06557377049180328,0.15944444444444444,0.32458397444423615
Hybrid PCA + K-means ranking,1136,IntelLabs/fastRAG,213,0.8,0.03755868544600939,0.7675,0.8603818544462509
Hybrid PCA + K-means ranking,1142,lucidrains/alphafold3-pytorch,170,1.0,0.058823529411764705,1.0,1.0
Hybrid PCA + K-means ranking,1143,invictus717/MetaTransformer,304,0.8,0.02631578947368421,0.5758730158730159,0.7015099647232446
Hybrid PCA + K-means ranking,1149,cevek/ttypescript,244,0.6,0.02459016393442623,0.40888888888888886,0.6235540477207574
Hybrid PCA + K-means ranking,1154,kyegomez/awesome-multi-agent-papers,28,0.4,0.14285714285714285,0.24952380952380948,0.467122359745432
Hybrid PCA + K-means ranking,1156,cdpierse/transformers-interpret,816,1.0,0.012254901960784314,1.0,1.0
Hybrid PCA + K-means ranking,1166,tjake/Jlama,311,0.9,0.028938906752411574,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,1167,lucidrains/flamingo-pytorch,170,1.0,0.058823529411764705,1.0,1.0
Hybrid PCA + K-means ranking,1174,openvinotoolkit/nncf,898,0.9,0.01002227171492205,0.7071031746031746,0.7799082337019199
Hybrid PCA + K-means ranking,1181,gordicaleksa/pytorch-original-transformer,616,0.9,0.01461038961038961,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,1192,TinyLLaVA/TinyLLaVA_Factory,68,0.6,0.08823529411764706,0.3391666666666666,0.5040610795300535
Hybrid PCA + K-means ranking,1197,Denis2054/Transformers-for-NLP-2nd-Edition,1099,1.0,0.009099181073703366,1.0,1.0
Hybrid PCA + K-means ranking,1206,yzhangcs/parser,766,1.0,0.013054830287206266,1.0,1.0
Hybrid PCA + K-means ranking,1207,zamalali/DeepGit,321,0.9,0.028037383177570093,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,1213,styfeng/DataAug4NLP,624,0.9,0.014423076923076924,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,1214,lucidrains/PaLM-pytorch,1042,1.0,0.009596928982725527,1.0,1.0
Hybrid PCA + K-means ranking,1222,ChenRocks/UNITER,766,0.8,0.010443864229765013,0.5625396825396825,0.6947651160602989
Hybrid PCA + K-means ranking,1230,Significant-Gravitas/AutoGPT,400,1.0,0.025,1.0,1.0
Hybrid PCA + K-means ranking,1233,langgenius/dify,386,0.8,0.02072538860103627,0.7763888888888889,0.8630152897016883
Hybrid PCA + K-means ranking,1234,langchain-ai/langchain,438,0.9,0.02054794520547945,0.89,0.933745776545611
Hybrid PCA + K-means ranking,1241,bytedance/deer-flow,315,0.9,0.02857142857142857,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,1242,Mintplex-Labs/anything-llm,136,0.9,0.0661764705882353,0.7904365079365079,0.8899541168509599
Hybrid PCA + K-means ranking,1243,shareAI-lab/learn-claude-code,177,1.0,0.05649717514124294,1.0,1.0
Hybrid PCA + K-means ranking,1245,sansan0/TrendRadar,254,0.9,0.03543307086614173,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,1249,MemPalace/mempalace,245,0.7,0.02857142857142857,0.5063095238095239,0.7100226348397882
Hybrid PCA + K-means ranking,1251,jeecgboot/JeecgBoot,245,0.9,0.036734693877551024,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,1252,mudler/LocalAI,306,1.0,0.032679738562091505,1.0,1.0
Hybrid PCA + K-means ranking,1255,zhayujie/CowAgent,228,1.0,0.043859649122807015,1.0,1.0
Hybrid PCA + K-means ranking,1256,janhq/jan,118,0.6,0.05084745762711865,0.5857142857142856,0.7222954974312066
Hybrid PCA + K-means ranking,1275,datawhalechina/happy-llm,129,0.8,0.06201550387596899,0.6592063492063491,0.8115558478722846
Hybrid PCA + K-means ranking,1277,onyx-dot-app/onyx,316,0.9,0.028481012658227847,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,1280,labring/FastGPT,209,1.0,0.04784688995215311,1.0,1.0
Hybrid PCA + K-means ranking,1287,VectifyAI/PageIndex,242,1.0,0.04132231404958678,1.0,1.0
Hybrid PCA + K-means ranking,1288,openai/openai-agents-python,295,0.9,0.030508474576271188,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,1291,usestrix/strix,150,0.8,0.05333333333333334,0.6377777777777778,0.7877736340270854
Hybrid PCA + K-means ranking,1298,sinaptik-ai/pandas-ai,192,0.5,0.026041666666666668,0.24047619047619045,0.42021722679557794
Hybrid PCA + K-means ranking,1308,Skyvern-AI/skyvern,270,0.9,0.03333333333333333,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,1312,p-e-w/heretic,511,1.0,0.019569471624266144,1.0,1.0
Hybrid PCA + K-means ranking,1319,NirDiamant/agents-towards-production,316,1.0,0.03164556962025317,1.0,1.0
Hybrid PCA + K-means ranking,1336,Canner/WrenAI,183,0.8,0.04371584699453552,0.5984920634920635,0.7104770117651426
Hybrid PCA + K-means ranking,1338,llmware-ai/llmware,68,0.5,0.07352941176470588,0.43,0.6177639991612475
Hybrid PCA + K-means ranking,1339,LlamaChinese/Llama-Chinese,129,0.9,0.06976744186046512,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,1347,modelscope/ms-swift,71,0.7,0.09859154929577464,0.47976190476190483,0.6320787427864673
Hybrid PCA + K-means ranking,1350,rowboatlabs/rowboat,304,1.0,0.03289473684210526,1.0,1.0
Hybrid PCA + K-means ranking,1354,eugeneyan/open-llms,135,0.8,0.05925925925925926,0.7532142857142856,0.8553475075669357
Hybrid PCA + K-means ranking,1359,opencode-ai/opencode,211,0.6,0.02843601895734597,0.5857142857142856,0.7222954974312066
Hybrid PCA + K-means ranking,1361,Chainlit/chainlit,208,0.9,0.04326923076923077,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,1363,h2oai/h2ogpt,221,1.0,0.04524886877828054,1.0,1.0
Hybrid PCA + K-means ranking,1369,axolotl-ai-cloud/axolotl,438,1.0,0.0228310502283105,1.0,1.0
Hybrid PCA + K-means ranking,1375,dataelement/bisheng,425,1.0,0.023529411764705882,1.0,1.0
Hybrid PCA + K-means ranking,1382,browseros-ai/BrowserOS,92,0.7,0.07608695652173914,0.43420634920634915,0.5774250016294136
Hybrid PCA + K-means ranking,1397,NVIDIA-NeMo/NeMo,39,0.4,0.10256410256410256,0.355,0.5388856921828065
Hybrid PCA + K-means ranking,1405,miurla/morphic,230,0.9,0.0391304347826087,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,1415,grab/cursor-talk-to-figma-mcp,323,1.0,0.030959752321981424,1.0,1.0
Hybrid PCA + K-means ranking,1423,potpie-ai/potpie,101,0.8,0.07920792079207921,0.8,0.8701249883466593
Hybrid PCA + K-means ranking,1454,instill-ai/instill-core,420,0.8,0.01904761904761905,0.7042063492063492,0.8364586133797037
Hybrid PCA + K-means ranking,1466,shcherbak-ai/contextgem,343,0.9,0.026239067055393587,0.7071031746031746,0.7799082337019199
Hybrid PCA + K-means ranking,1470,microsoft/mattergen,205,1.0,0.04878048780487805,1.0,1.0
Hybrid PCA + K-means ranking,1471,beam-cloud/beta9,192,0.5,0.026041666666666668,0.27194444444444443,0.5045411175298191
Hybrid PCA + K-means ranking,1472,undreamai/LLMUnity,316,1.0,0.03164556962025317,1.0,1.0
Hybrid PCA + K-means ranking,1474,a2aproject/a2a-samples,246,1.0,0.04065040650406504,1.0,1.0
Hybrid PCA + K-means ranking,1475,business-science/awesome-generative-ai-data-scientist,347,0.9,0.025936599423631124,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,1481,buaacyw/GaussianEditor,205,0.5,0.024390243902439025,0.29555555555555557,0.5193185983095427
Hybrid PCA + K-means ranking,1490,aws-samples/bedrock-chat,211,0.7,0.03317535545023697,0.4829761904761905,0.6879509227782195
Hybrid PCA + K-means ranking,1491,AIoT-MLSys-Lab/Efficient-LLMs-Survey,405,0.9,0.022222222222222223,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,1495,bricks-cloud/BricksLLM,359,1.0,0.027855153203342618,1.0,1.0
Hybrid PCA + K-means ranking,1498,scraed/LanPaint,36,0.2,0.05555555555555555,0.12857142857142856,0.2934556883974402
Hybrid PCA + K-means ranking,1502,kodustech/kodus-ai,117,0.9,0.07692307692307693,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,1504,dynamiq-ai/dynamiq,316,1.0,0.03164556962025317,1.0,1.0
Hybrid PCA + K-means ranking,1506,mlc-ai/web-llm-chat,400,1.0,0.025,1.0,1.0
Hybrid PCA + K-means ranking,1510,massgen/MassGen,220,0.9,0.04090909090909091,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,1513,hollobit/GenAI_LLM_timeline,402,1.0,0.024875621890547265,1.0,1.0
Hybrid PCA + K-means ranking,1529,chain-ml/council,570,0.8,0.014035087719298246,0.7675,0.8603818544462509
Hybrid PCA + K-means ranking,1530,GoogleCloudPlatform/applied-ai-engineering-samples,260,1.0,0.038461538461538464,1.0,1.0
Hybrid PCA + K-means ranking,1537,castorini/daam,69,0.5,0.07246376811594203,0.4175,0.6083169141195838
Hybrid PCA + K-means ranking,1540,stacklok/codegate,414,1.0,0.024154589371980676,1.0,1.0
Hybrid PCA + K-means ranking,1541,EdoardoBotta/RQ-VAE-Recommender,205,0.7,0.03414634146341464,0.418095238095238,0.5716145678915879
Hybrid PCA + K-means ranking,1553,gabriben/awesome-generative-information-retrieval,694,0.8,0.011527377521613832,0.788888888888889,0.866947989864271
Hybrid PCA + K-means ranking,1566,hao-ai-lab/FastVideo,38,0.8,0.21052631578947367,0.7004365079365078,0.8263333286520083
Hybrid PCA + K-means ranking,1574,ChenHsing/Awesome-Video-Diffusion-Models,62,0.2,0.03225806451612903,0.16666666666666666,0.33013764944712026
Hybrid PCA + K-means ranking,1588,junshutang/Make-It-3D,253,0.2,0.007905138339920948,0.16666666666666666,0.33013764944712026
Hybrid PCA + K-means ranking,1599,guochengqian/Magic123,201,0.8,0.03980099502487562,0.7675,0.8603818544462509
Hybrid PCA + K-means ranking,1603,OpenImagingLab/FlashVSR,201,0.9,0.04477611940298507,0.7571031746031747,0.8611375561264454
Hybrid PCA + K-means ranking,1609,muzishen/IMAGDressing,201,0.8,0.03980099502487562,0.736547619047619,0.84860265890399
Hybrid PCA + K-means ranking,1612,Yujun-Shi/DragDiffusion,403,0.7,0.017369727047146403,0.44630952380952377,0.6563033086078546
Hybrid PCA + K-means ranking,1620,YanWenKun/Hunyuan3D-2-WinPortable,201,0.7,0.03482587064676617,0.5607142857142857,0.725452110735279
Hybrid PCA + K-means ranking,1625,hkproj/pytorch-stable-diffusion,72,0.3,0.041666666666666664,0.19666666666666666,0.39375843764607193
Hybrid PCA + K-means ranking,1626,showlab/MotionDirector,214,1.0,0.04672897196261682,1.0,1.0
Hybrid PCA + K-means ranking,1641,mbreuss/diffusion-literature-for-robotics,36,0.2,0.05555555555555555,0.09,0.22400556151517553
Hybrid PCA + K-means ranking,1647,Shark-NLP/DiffuSeq,201,0.8,0.03980099502487562,0.5308730158730158,0.6698623505528798
Hybrid PCA + K-means ranking,1648,finegrain-ai/refiners,89,0.5,0.056179775280898875,0.2988095238095238,0.48068140169045714
Hybrid PCA + K-means ranking,1655,songweige/rich-text-to-image,134,0.1,0.007462686567164179,0.1,0.22009176629808017
Hybrid PCA + K-means ranking,1656,jayin92/Skyfall-GS,528,0.8,0.015151515151515152,0.7268253968253967,0.8454256604216017
Hybrid PCA + K-means ranking,1659,AlonzoLeeeooo/awesome-video-generation,214,1.0,0.04672897196261682,1.0,1.0
Hybrid PCA + K-means ranking,1675,kuleshov-group/mdlm,262,1.0,0.03816793893129771,1.0,1.0
Hybrid PCA + K-means ranking,1684,kwsong0113/diffusion-forcing-transformer,52,0.7,0.1346153846153846,0.5175396825396825,0.702728403557943
Hybrid PCA + K-means ranking,1690,LeanModels/DFloat11,617,1.0,0.01620745542949757,1.0,1.0
Hybrid PCA + K-means ranking,1716,Aratako/Irodori-TTS,51,0.6,0.11764705882352941,0.4230952380952381,0.6212166613240646
Hybrid PCA + K-means ranking,1717,yuanzhi-zhu/DiffPIR,201,1.0,0.04975124378109453,1.0,1.0
Hybrid PCA + K-means ranking,1718,FirasGit/medicaldiffusion,914,0.9,0.009846827133479213,0.866388888888889,0.9266360779006401
Hybrid PCA + K-means ranking,1738,HKUDS/DeepTutor,39,0.2,0.05128205128205128,0.075,0.2082936658103318
Hybrid PCA + K-means ranking,1739,BradyFU/Awesome-Multimodal-Large-Language-Models,230,0.4,0.017391304347826087,0.355,0.5388856921828065
Hybrid PCA + K-means ranking,1746,01-ai/Yi,230,1.0,0.043478260869565216,1.0,1.0
Hybrid PCA + K-means ranking,1750,QwenLM/Qwen-VL,230,1.0,0.043478260869565216,1.0,1.0
Hybrid PCA + K-means ranking,1754,BrainBlend-AI/atomic-agents,195,0.7,0.035897435897435895,0.5684920634920634,0.7280855459907165
Hybrid PCA + K-means ranking,1755,Helicone/helicone,272,1.0,0.03676470588235294,1.0,1.0
Hybrid PCA + K-means ranking,1771,ictnlp/LLaMA-Omni,322,0.9,0.027950310559006212,0.7071031746031746,0.7799082337019199
Hybrid PCA + K-means ranking,1772,salesforce/CodeT5,287,0.8,0.027874564459930314,0.6582142857142856,0.7948833326720564
Hybrid PCA + K-means ranking,1774,swirlai/swirl-search,112,0.7,0.0625,0.4663095238095238,0.6726934039987301
Hybrid PCA + K-means ranking,1779,JIA-Lab-research/LongLoRA,553,0.9,0.0162748643761302,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,1783,intel/neural-compressor,230,0.3,0.013043478260869565,0.06472222222222221,0.199306233590118
Hybrid PCA + K-means ranking,1788,mohsen1/yek,236,0.7,0.029661016949152543,0.5208333333333334,0.7093753650484099
Hybrid PCA + K-means ranking,1790,zurawiki/gptcommit,230,0.3,0.013043478260869565,0.19666666666666666,0.39375843764607193
Hybrid PCA + K-means ranking,1795,refuel-ai/autolabel,538,1.0,0.01858736059479554,1.0,1.0
Hybrid PCA + K-means ranking,1804,Timothyxxx/Chain-of-ThoughtsPapers,230,0.8,0.034782608695652174,0.7532142857142856,0.8553475075669357
Hybrid PCA + K-means ranking,1824,snwfdhmp/awesome-gpt-prompt-engineering,314,1.0,0.03184713375796178,1.0,1.0
Hybrid PCA + K-means ranking,1825,NVIDIA-NeMo/Curator,186,0.8,0.043010752688172046,0.691547619047619,0.8236998933965709
Hybrid PCA + K-means ranking,1828,allenai/dolma,159,0.8,0.050314465408805034,0.7675,0.8603818544462509
Hybrid PCA + K-means ranking,1831,bytedance/SALMONN,38,0.0,0.0,0.0,0.0
Hybrid PCA + K-means ranking,1833,explosion/spacy-llm,537,0.9,0.01675977653631285,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,1837,jackaduma/awesome_LLMs_interview_notes,302,0.7,0.023178807947019868,0.40630952380952373,0.5847192329112588
Hybrid PCA + K-means ranking,1841,huybery/Awesome-Code-LLM,287,0.9,0.0313588850174216,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,1862,civitai/civitai,501,1.0,0.01996007984031936,1.0,1.0
Hybrid PCA + K-means ranking,1863,mylxsw/aidea,124,0.9,0.07258064516129033,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,1873,Stability-AI/StableSwarmUI,68,0.6,0.08823529411764706,0.39630952380952383,0.6149518506608846
Hybrid PCA + K-means ranking,1878,riffusion/riffusion-hobby,60,0.5,0.08333333333333333,0.4041666666666666,0.6015720654566381
Hybrid PCA + K-means ranking,1886,calesthio/OpenMontage,309,0.8,0.025889967637540454,0.7763888888888889,0.8630152897016883
